MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
60,80.0,9760,6,6,1964,1964,360.0,674,106,0,798,813,0,1611,1,0,1,1,4,1,0,442,328,128,0,0,189,0,0,6,2008,202318
160,42.0,3964,6,4,1973,1973,0.0,837,0,105,1291,1230,0,2521,1,0,2,1,5,1,1,576,728,20,0,0,0,0,0,6,2006,235075
45,60.0,9600,5,7,1949,2003,0.0,220,0,625,893,0,0,893,0,1,1,0,2,1,0,576,0,0,0,0,0,0,0,5,2007,155454
20,72.0,10152,5,5,1956,1956,120.0,586,0,462,1048,0,0,1048,1,0,1,0,3,1,0,286,0,20,0,0,192,0,0,6,2007,154534
60,78.0,11700,6,6,1968,1968,0.0,298,0,429,829,727,0,1556,0,0,1,1,4,1,0,441,0,0,0,0,0,0,0,5,2009,163356
50,50.0,7585,5,3,1948,1950,0.0,0,0,810,1002,454,0,1456,1,1,1,0,4,1,1,280,0,0,0,0,0,0,0,8,2006,131832
60,75.0,7950,6,6,1977,1977,140.0,535,0,155,698,728,0,1426,0,0,1,1,3,1,0,440,252,0,0,0,0,0,0,7,2009,137348
20,74.0,8556,7,5,2006,2006,0.0,0,0,1240,1240,0,0,1240,0,0,2,0,2,1,0,826,140,93,0,0,0,0,0,5,2007,154643
70,75.0,13125,7,6,1940,1984,0.0,410,0,390,960,780,0,1740,0,0,1,1,3,1,2,240,0,0,0,0,0,0,0,7,2007,155453
50,60.0,10800,5,8,1936,1989,0.0,626,0,170,1096,370,0,1466,0,1,2,0,3,1,1,566,436,21,0,0,0,0,500,4,2006,159255
20,69.0,15870,5,5,1969,1969,0.0,75,791,230,1096,0,0,1096,1,0,1,0,3,1,0,299,240,32,0,0,0,0,0,3,2006,124735
120,37.0,4435,6,5,2004,2004,169.0,662,0,186,848,0,0,848,1,0,1,0,1,1,1,420,140,0,0,0,0,0,0,5,2006,130670
20,65.0,8775,5,5,1994,1994,0.0,495,0,495,990,0,0,990,0,0,1,0,3,1,0,299,0,64,0,0,0,0,0,4,2007,126746
20,80.0,11040,6,7,1971,2004,144.0,656,0,602,1258,0,0,1258,0,1,2,0,3,1,0,528,55,0,0,216,0,0,0,10,2008,148888
20,75.0,7500,5,5,1963,1963,0.0,824,0,216,1040,0,0,1040,1,0,1,1,3,1,0,308,0,0,220,0,0,0,0,6,2010,100921
20,70.0,8749,7,5,2002,2002,100.0,0,0,1459,1459,0,0,1459,0,0,2,0,3,1,1,527,192,39,0,0,0,0,0,9,2007,148160
20,80.0,8800,6,6,1964,1964,425.0,553,0,698,1251,0,0,1251,1,0,1,0,3,1,2,461,0,116,0,0,0,0,700,3,2006,144975
60,69.0,13031,6,5,1995,1996,0.0,592,0,99,691,807,0,1498,0,0,2,1,3,1,1,409,315,44,0,0,0,0,0,7,2006,216820
85,73.0,9069,6,6,1992,1992,0.0,747,0,189,996,0,0,996,1,0,1,0,2,1,0,564,120,0,0,0,0,0,0,4,2010,148263
160,69.0,1974,4,5,1973,1973,0.0,334,0,212,546,546,0,1092,0,0,1,1,3,1,0,286,120,96,0,0,0,0,0,5,2010,96315
60,85.0,10574,8,5,2005,2006,0.0,0,0,1082,1082,871,0,1953,0,0,2,1,3,1,1,1043,160,50,0,0,0,0,0,5,2009,255479
160,24.0,2522,7,5,2004,2004,50.0,0,0,970,970,739,0,1709,0,0,2,0,3,1,0,380,0,40,0,0,0,0,0,4,2006,137909
120,37.0,3316,8,5,2005,2005,0.0,1039,0,208,1247,0,0,1247,1,0,1,1,1,1,1,550,0,84,0,0,0,0,0,4,2006,216180
90,60.0,8544,3,4,1950,1950,0.0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,0,400,0,0,0,0,0,0,0,6,2009,95254
160,24.0,2160,7,5,1999,2000,212.0,510,0,90,624,628,0,1252,1,0,2,1,2,1,0,462,0,48,0,0,0,0,0,3,2008,152736
50,60.0,8400,6,5,1925,1950,0.0,423,0,758,1390,304,0,1694,0,0,2,0,4,1,1,576,342,0,128,0,0,0,0,6,2008,155751
20,71.0,9230,5,8,1965,1998,166.0,661,0,203,1200,0,0,1200,1,0,1,1,1,1,0,884,0,64,0,0,0,0,0,10,2006,149189
20,74.0,5868,5,7,1956,2000,0.0,248,240,448,936,0,0,936,1,0,1,0,2,1,0,308,0,0,80,0,160,0,0,5,2010,121586
20,78.0,9317,6,5,2006,2006,0.0,24,0,1290,1314,0,0,1314,0,0,2,0,3,1,1,440,0,22,0,0,0,0,0,3,2007,167218
70,60.0,6882,6,7,1914,2006,0.0,0,0,684,773,582,0,1355,0,0,1,1,3,1,0,0,136,0,115,0,0,0,0,3,2007,90491
120,69.0,3696,8,5,1986,1986,0.0,0,0,1074,1088,0,0,1088,0,0,1,1,2,1,0,461,0,74,137,0,0,0,0,10,2007,187423
50,50.0,6000,4,6,1936,1950,0.0,672,0,0,757,567,0,1324,0,0,1,0,3,1,0,240,0,0,0,0,0,0,0,7,2009,108769
20,82.0,11880,7,5,1978,1978,206.0,704,0,567,1601,0,0,1601,0,0,2,0,3,1,1,478,0,0,0,0,0,0,0,4,2009,164999
30,60.0,8400,2,5,1920,1950,0.0,290,0,0,438,0,0,438,0,0,1,0,1,1,0,246,0,0,0,0,0,0,0,1,2009,47994
20,61.0,9758,5,5,1971,1971,0.0,412,287,251,950,0,0,950,0,0,1,0,3,1,0,280,0,0,0,0,0,0,0,7,2007,160978
20,70.0,7000,5,7,1960,2002,45.0,588,0,422,1134,0,0,1134,0,0,1,0,2,1,0,254,0,16,0,0,0,0,0,4,2007,116531
20,79.0,8910,6,6,1959,1959,0.0,655,0,0,1194,0,0,1194,0,1,1,0,3,1,1,539,0,0,192,0,0,0,0,7,2006,145764
160,24.0,2016,5,5,1970,1970,304.0,0,0,630,630,672,0,1302,0,0,2,1,3,1,0,440,0,0,0,0,0,0,0,4,2007,114839
60,98.0,12256,8,5,1994,1995,362.0,1032,0,431,1500,1122,0,2622,1,0,2,1,3,1,2,712,186,32,0,0,0,0,0,4,2010,294803
20,114.0,10357,7,5,1990,1991,0.0,738,0,172,1442,0,0,1442,1,0,2,0,3,1,1,719,0,244,0,0,0,0,0,5,2007,264366
60,168.0,23257,7,5,2006,2006,0.0,0,0,868,887,1134,0,2021,0,0,2,1,3,1,1,422,0,100,0,0,0,0,0,9,2006,180378
60,69.0,8063,6,5,2000,2000,0.0,0,0,924,948,742,0,1690,0,0,2,1,3,1,1,463,100,48,0,0,0,0,0,11,2007,218880
20,107.0,11362,8,5,2004,2005,42.0,1039,0,797,1836,0,0,1836,1,0,2,0,3,1,1,862,125,185,0,0,0,0,0,3,2009,218781
60,69.0,8000,6,5,1995,1996,0.0,219,0,554,773,885,0,1658,1,0,2,1,3,1,1,431,224,84,0,0,0,0,0,6,2008,200828
60,80.0,10480,7,6,1976,1976,660.0,403,0,400,1098,866,0,1964,0,0,2,1,4,1,1,483,0,69,0,0,0,0,0,9,2008,169281
20,73.0,7100,5,7,1957,1957,0.0,708,0,108,816,0,0,816,1,0,1,0,2,1,0,308,0,0,0,0,0,0,0,7,2006,96667
20,66.0,8923,5,7,1953,2006,0.0,643,0,365,1008,0,0,1008,1,0,1,0,2,1,0,240,0,18,0,0,0,0,0,5,2007,153704
20,90.0,5400,5,7,1954,2000,0.0,415,0,418,833,0,0,833,0,0,1,0,2,1,0,326,0,0,0,0,0,0,0,8,2006,132009
20,93.0,12085,8,5,2007,2007,328.0,1004,0,730,1734,0,0,1734,1,0,2,0,3,1,1,928,0,0,0,0,0,0,0,11,2007,265937
80,69.0,7750,8,5,2002,2002,0.0,353,0,55,779,640,0,1419,1,0,2,1,3,1,1,527,120,0,0,0,0,0,0,3,2009,230578
20,57.0,9764,5,7,1967,2003,0.0,702,0,192,894,0,0,894,1,0,1,0,3,1,0,450,0,0,0,0,0,0,0,5,2008,125233
80,85.0,13825,5,6,1958,1987,0.0,0,0,533,1021,580,0,1601,0,1,1,0,3,1,0,300,280,34,0,0,0,0,0,12,2008,108845
20,70.0,7560,5,5,1959,1959,0.0,369,0,671,1040,0,0,1040,0,0,1,0,3,1,0,286,140,0,252,0,0,0,0,7,2006,131615
30,59.0,8263,6,5,1920,1950,0.0,0,0,1012,1012,0,0,1012,0,0,1,0,2,1,1,308,0,22,112,0,0,0,0,5,2007,104434
20,84.0,10084,7,5,2005,2006,196.0,24,0,1528,1552,0,0,1552,0,0,2,0,3,1,0,782,144,20,0,0,0,0,0,7,2006,262533
20,69.0,8926,4,3,1956,1956,0.0,0,0,672,960,0,0,960,0,0,1,0,3,1,0,288,64,0,0,0,160,0,0,10,2009,110246
20,50.0,9405,5,9,1947,2008,0.0,0,0,698,698,0,0,698,0,1,1,0,2,1,0,0,0,200,0,0,0,0,0,6,2009,131553
80,69.0,9125,7,5,1992,1992,170.0,0,0,384,812,670,0,1482,0,0,2,1,3,1,1,392,100,25,0,0,0,0,0,7,2007,194065
20,60.0,10434,4,5,1955,1955,0.0,0,0,1005,1005,0,0,1005,0,0,1,0,2,1,1,672,0,0,0,0,0,0,0,11,2009,103276
120,53.0,3684,7,5,2007,2007,130.0,0,0,1373,1555,0,0,1555,0,0,2,0,2,1,1,660,143,20,0,0,0,0,0,6,2009,190995
20,182.0,14572,7,5,2004,2004,0.0,1300,0,230,1530,0,0,1530,1,0,2,0,3,1,1,630,144,36,0,0,0,0,0,11,2007,258046
60,59.0,11796,7,5,2004,2005,0.0,0,0,847,847,1112,0,1959,0,0,2,1,4,1,1,434,100,48,0,0,0,0,0,7,2007,243493
90,60.0,7200,5,5,1980,1980,180.0,936,0,0,936,0,0,936,1,0,1,0,2,1,0,672,49,0,0,0,0,0,0,8,2007,149151
50,65.0,7804,4,3,1928,1950,0.0,622,0,500,1328,653,0,1981,1,0,2,0,4,1,2,576,431,44,0,0,0,0,0,12,2009,155176
20,63.0,10712,5,5,1991,1992,0.0,212,0,762,974,0,0,974,0,0,1,0,3,1,0,0,0,28,0,0,0,0,0,9,2007,120243
70,90.0,9900,6,4,1880,1950,0.0,0,0,1008,1178,1032,0,2210,0,0,2,0,5,1,0,205,0,48,0,0,0,0,0,5,2007,155115
60,80.0,9828,8,5,1995,1995,0.0,584,0,544,1142,878,0,2020,0,0,2,1,3,1,1,466,0,155,0,0,0,0,0,6,2009,266496
60,57.0,8773,6,5,1997,1997,0.0,0,0,916,916,684,0,1600,0,0,2,1,3,1,1,460,100,38,0,0,0,0,0,8,2007,211430
30,60.0,6180,6,5,1926,1950,0.0,0,0,960,986,0,0,986,0,0,1,0,2,1,1,180,0,128,0,0,0,0,0,5,2007,111310
50,80.0,9600,6,5,1950,1950,0.0,280,0,752,1032,220,0,1252,0,0,1,0,3,1,0,288,0,0,96,0,0,0,0,4,2008,115765
50,54.0,6342,5,8,1875,1996,0.0,0,0,780,780,240,0,1020,0,0,1,0,2,1,0,0,0,0,176,0,0,0,0,5,2010,100773
20,69.0,9819,6,5,1977,1977,0.0,1567,0,0,1567,0,0,1567,1,0,2,0,2,1,2,714,264,32,0,0,0,0,0,5,2009,166968
30,98.0,8731,5,5,1920,1950,0.0,645,0,270,1167,0,0,1167,0,0,1,0,3,1,1,495,0,0,216,0,126,0,0,5,2007,94886
20,60.0,7350,5,7,1951,1951,0.0,852,0,100,952,0,0,952,1,0,1,0,2,1,0,840,0,0,0,0,0,0,0,6,2008,119402
60,69.0,10304,5,7,1976,1976,44.0,381,0,399,1088,780,0,1868,1,0,2,1,4,1,1,484,448,96,0,0,0,0,0,10,2009,248697
60,77.0,9965,8,5,2006,2007,340.0,1150,0,316,1466,1362,0,2828,1,0,3,0,4,1,1,1052,125,144,0,0,0,0,0,4,2007,311543
20,69.0,9000,5,3,1959,1959,0.0,288,0,718,1006,0,0,1006,0,0,1,0,3,1,0,0,0,24,0,0,0,0,0,7,2008,93488
190,60.0,12180,4,4,1941,1950,0.0,348,0,324,672,252,0,924,1,0,1,0,2,1,0,280,0,0,0,0,0,0,0,7,2010,83267
50,52.0,6240,5,6,1928,1950,0.0,0,0,1042,1042,534,0,1576,0,0,1,0,3,1,1,225,0,0,0,0,0,0,0,8,2006,100560
20,69.0,11200,6,5,1985,1985,85.0,1258,0,40,1298,0,0,1298,1,0,2,0,3,1,1,403,165,26,0,0,0,0,0,5,2006,163808
70,75.0,12000,7,7,1941,1950,0.0,275,0,429,860,704,0,1564,0,0,1,1,3,1,1,234,0,0,0,0,0,0,0,7,2009,152464
50,69.0,5700,7,7,1926,1950,0.0,0,0,572,572,539,0,1111,0,0,1,0,2,1,1,288,0,0,176,0,0,0,0,8,2008,122721
70,50.0,9000,7,9,1920,1988,0.0,624,0,26,832,650,0,1482,0,1,1,0,3,1,0,324,0,0,0,0,0,0,0,7,2009,166088
20,57.0,8280,6,5,1950,1950,0.0,0,0,932,932,0,0,932,0,0,1,0,2,1,1,306,0,0,214,0,0,0,0,11,2007,109633
20,134.0,17755,5,4,1959,1959,132.0,176,0,1290,1466,0,0,1466,0,0,1,1,3,1,2,528,0,140,0,0,100,0,0,11,2006,123993
20,90.0,14115,6,7,1956,2004,0.0,296,547,230,1811,0,0,1811,0,0,1,0,2,1,1,470,0,0,280,0,0,0,0,7,2006,154315
30,69.0,5890,6,8,1930,2007,0.0,538,0,278,816,0,0,816,0,0,1,0,2,1,0,432,0,0,96,0,0,0,0,6,2008,142394
60,69.0,13700,7,6,1965,1988,288.0,454,0,410,902,918,0,1820,0,0,1,2,4,1,2,492,60,84,0,0,273,0,0,5,2008,231824
20,90.0,10768,5,8,1976,2004,0.0,1157,0,280,1437,0,0,1437,1,0,2,0,3,1,1,528,0,21,0,0,180,0,0,7,2007,170250
80,85.0,9350,5,8,1965,1999,0.0,633,0,586,1265,0,0,1265,0,1,2,0,3,1,1,502,0,92,0,96,0,0,0,10,2008,165385
120,34.0,5001,7,5,2007,2008,166.0,904,0,410,1314,0,0,1314,1,0,2,0,2,1,1,626,172,62,0,0,0,0,0,7,2009,205272
20,92.0,11932,8,5,2007,2008,186.0,0,0,1580,1580,0,0,1580,0,0,2,0,3,1,0,830,0,24,0,0,0,0,0,6,2008,290957
60,76.0,9120,6,6,1974,1974,270.0,442,0,459,943,933,0,1876,0,0,2,1,4,1,1,540,0,69,0,0,0,0,0,7,2008,205722
160,24.0,2280,6,5,1978,1978,0.0,311,0,544,855,601,0,1456,0,0,2,1,3,1,1,440,26,0,0,0,0,0,0,7,2010,160861
20,69.0,14778,6,7,1954,2006,72.0,728,0,568,1640,0,0,1640,1,0,1,0,3,1,1,924,108,0,0,216,0,0,0,11,2008,267603
20,109.0,8724,5,5,1968,1968,0.0,492,0,402,894,0,0,894,0,0,1,0,3,1,1,450,0,0,0,0,0,0,0,5,2007,114387
90,60.0,12900,4,4,1969,1969,0.0,1198,0,0,1258,0,0,1258,2,0,0,2,0,2,0,400,120,0,0,0,0,0,0,1,2008,106087
80,69.0,16157,5,7,1978,1978,0.0,680,391,289,1432,0,0,1432,1,0,1,1,2,1,1,588,168,180,0,0,0,0,0,6,2007,205346
20,79.0,9541,7,5,2009,2009,268.0,0,0,1502,1502,0,0,1502,0,0,2,0,3,1,0,644,0,114,0,0,0,0,0,9,2009,192932
20,64.0,10475,8,5,2008,2008,72.0,0,0,1694,1694,0,0,1694,0,0,2,0,3,1,0,776,160,33,0,0,0,0,0,2,2010,348491
60,58.0,10852,6,5,2000,2000,0.0,786,0,173,959,712,0,1671,1,0,2,1,3,1,1,472,0,38,0,0,0,0,0,2,2006,178088
70,120.0,13728,6,7,1935,1986,0.0,626,0,501,1236,872,0,2108,0,0,2,0,4,1,2,540,0,0,0,0,90,0,0,7,2008,181053
60,118.0,35760,10,5,1995,1996,1378.0,1387,0,543,1831,1796,0,3627,1,0,3,1,4,1,1,807,361,76,0,0,0,0,0,7,2006,455524
80,76.0,9880,6,6,1977,1977,0.0,522,0,574,1118,0,0,1118,1,0,1,0,3,1,1,358,203,0,0,0,0,576,0,7,2008,108476
20,76.0,9120,6,6,1958,1958,0.0,662,0,599,1261,0,0,1261,1,0,1,0,3,1,1,433,0,0,0,0,288,0,1400,11,2008,188370
160,35.0,4017,7,5,2006,2007,0.0,0,0,625,625,625,0,1250,0,0,2,1,2,1,0,625,0,54,0,0,0,0,0,3,2008,186574
50,138.0,18030,5,6,1946,1994,0.0,152,469,977,1636,971,479,3086,0,0,3,0,3,1,1,0,122,0,0,0,0,0,0,3,2007,215716
70,80.0,16560,6,8,1932,1950,0.0,503,0,449,1170,1175,0,2345,0,0,2,1,4,1,1,360,0,0,0,0,0,0,0,7,2006,264589
50,85.0,10678,8,5,1992,2000,337.0,700,0,983,2129,743,0,2872,0,0,2,1,4,1,1,541,0,33,0,0,0,0,0,4,2007,330318
20,37.0,6951,5,5,1984,1985,0.0,658,0,218,923,0,0,923,1,0,1,0,3,1,0,264,362,0,0,0,0,0,0,10,2008,131579
50,69.0,3950,6,8,1926,2004,0.0,468,0,350,818,406,0,1224,0,0,1,0,3,1,0,210,0,0,116,0,0,0,0,12,2009,109150
50,54.0,7681,5,6,1921,1950,0.0,0,0,731,820,523,0,1343,0,0,1,1,3,1,1,186,192,0,102,0,0,0,0,7,2009,107349
20,77.0,8335,5,5,1954,1954,0.0,0,0,0,1124,0,0,1124,0,0,1,0,3,1,1,0,0,36,190,0,0,0,0,4,2006,109845
60,69.0,11170,7,5,1990,1991,0.0,1216,0,0,1298,1216,0,2514,0,0,2,1,4,1,0,693,0,0,0,0,0,0,0,4,2006,197937
120,64.0,5587,8,5,2008,2008,186.0,1480,0,120,1652,0,0,1652,1,1,2,0,2,1,1,482,162,53,0,153,0,0,0,11,2008,264626
60,160.0,15623,10,5,1996,1996,0.0,2096,0,300,2411,2065,0,4476,1,0,3,1,4,1,2,813,171,78,0,0,0,555,0,7,2007,483016
30,60.0,10800,5,6,1920,1950,0.0,821,0,299,1130,0,0,1130,1,0,1,0,2,1,1,720,229,0,0,0,0,0,0,6,2006,129413
20,50.0,35133,5,4,1963,1963,226.0,1159,0,413,1572,0,0,1572,1,0,1,1,3,1,2,995,0,263,0,0,263,0,0,5,2007,158825
50,60.0,9738,5,7,1924,1950,0.0,392,0,392,949,272,0,1221,1,0,1,0,4,1,0,392,0,0,236,0,0,0,0,3,2006,111847
190,107.0,10615,3,5,1900,1970,0.0,440,0,538,1014,685,0,1699,1,0,2,0,3,2,0,420,0,74,0,0,0,0,0,8,2009,104313
20,89.0,12461,8,5,1994,1995,0.0,1456,0,168,1624,0,0,1624,1,0,2,0,2,1,1,757,0,114,192,0,0,0,0,7,2006,227869
60,68.0,8935,7,5,2002,2002,95.0,0,0,831,831,829,0,1660,0,0,2,1,3,1,0,493,144,68,0,0,0,0,0,7,2009,202241
60,60.0,7500,7,5,1999,1999,0.0,0,0,994,1028,776,0,1804,0,0,2,1,3,1,1,442,140,60,0,0,0,0,0,6,2010,217057
190,69.0,32463,4,4,1961,1975,149.0,1159,0,90,1622,0,0,1622,1,0,1,0,3,1,1,1356,439,0,0,0,0,0,0,3,2007,166578
160,24.0,2645,8,5,1999,2000,456.0,0,0,776,764,677,0,1441,0,0,2,1,2,1,0,492,206,0,0,0,0,0,0,11,2007,171238
50,60.0,9600,5,8,1925,1994,0.0,0,0,702,842,630,0,1472,0,0,1,0,3,1,0,250,0,0,84,0,0,0,0,7,2007,136108
120,69.0,4500,6,5,1999,1999,425.0,883,0,341,1224,0,0,1224,1,0,2,0,2,1,0,402,0,304,0,0,0,0,0,6,2009,134277
60,80.0,9364,6,7,1969,1969,143.0,371,0,292,663,689,0,1352,0,0,1,1,4,1,0,299,379,36,0,0,0,0,0,3,2010,114400
60,51.0,8029,6,5,2005,2005,0.0,0,0,728,728,728,0,1456,0,0,2,1,3,1,0,400,100,24,0,0,0,0,0,7,2008,260152
60,58.0,14054,7,5,2006,2006,0.0,0,0,879,879,984,0,1863,0,0,2,1,4,1,1,660,100,17,0,0,0,0,0,11,2006,289905
75,65.0,8850,7,6,1916,1950,0.0,0,0,815,815,875,0,1690,0,0,1,0,3,1,1,225,0,0,330,0,0,0,0,7,2006,111924
20,70.0,9100,7,5,2001,2001,0.0,0,0,1212,1212,0,0,1212,0,0,2,0,3,1,0,573,356,0,0,0,0,0,0,6,2009,156082
20,75.0,11235,4,5,1963,1979,51.0,547,0,504,1382,0,0,1382,0,0,1,1,3,1,1,459,0,82,0,0,0,0,0,10,2006,124207
20,71.0,9353,4,5,1970,1970,0.0,0,0,864,864,0,0,864,0,0,1,0,3,1,0,280,0,0,0,0,0,0,0,7,2006,112012
60,80.0,10400,7,5,1998,1998,0.0,0,0,866,866,913,0,1779,0,0,2,1,3,1,0,546,198,36,0,0,0,0,0,3,2009,124872
50,50.0,6000,5,8,1925,1997,0.0,0,0,884,884,464,0,1348,1,0,1,0,3,1,1,216,0,0,208,0,0,0,0,5,2009,118389
20,75.0,9750,7,5,2000,2001,171.0,0,0,1630,1630,0,0,1630,0,0,2,0,3,1,1,451,74,234,0,0,0,0,0,10,2009,157545
20,78.0,10140,5,6,1975,1975,0.0,788,0,268,1074,0,0,1074,1,0,1,1,3,1,0,495,0,88,0,0,0,0,0,7,2006,140970
20,90.0,14684,7,7,1990,1991,234.0,485,177,1496,2196,0,0,2196,0,0,2,0,3,1,1,701,84,70,0,0,0,0,0,6,2009,272373
20,69.0,8900,4,4,1966,1966,0.0,1056,0,0,1056,0,0,1056,1,0,1,0,2,1,0,384,0,42,0,0,0,0,0,11,2006,94373
20,70.0,9135,6,5,2003,2003,120.0,340,0,1342,1700,0,0,1700,1,0,2,0,3,1,0,544,192,23,0,0,0,0,0,5,2006,189718
20,70.0,7763,5,7,1962,1980,0.0,504,108,319,1283,0,0,1283,1,0,1,0,3,1,0,506,0,0,0,0,0,0,0,10,2008,160076
20,85.0,10182,8,5,2006,2006,420.0,1220,0,440,1660,0,0,1660,1,0,2,0,3,1,1,500,322,50,0,0,0,0,0,5,2006,224004
60,70.0,11218,6,5,1992,1992,0.0,0,0,1055,1055,790,0,1845,0,0,2,1,3,1,1,462,635,104,0,0,0,0,400,5,2010,170928
50,152.0,12134,8,7,1988,2005,0.0,427,0,132,1080,672,0,1752,0,0,2,0,4,1,0,492,325,12,0,0,0,0,0,6,2010,268739
30,50.0,9340,4,6,1941,1950,0.0,344,0,328,672,0,0,672,1,0,1,0,2,1,0,234,0,113,0,0,0,0,0,8,2009,65555
80,69.0,10246,4,9,1965,2001,0.0,648,0,0,960,0,0,960,1,1,0,0,0,1,0,364,88,0,0,0,0,0,0,5,2006,122724
85,69.0,10205,5,5,1962,1962,0.0,784,0,141,999,0,0,999,1,0,1,0,3,1,0,300,150,72,0,0,0,0,0,5,2006,144843
20,99.0,7094,5,5,1966,1966,0.0,180,374,340,894,0,0,894,0,0,1,0,3,1,0,384,0,0,0,0,0,0,0,5,2007,129569
90,68.0,8930,6,5,1978,1978,0.0,0,0,0,1318,584,0,1902,0,0,2,0,4,2,0,539,0,0,0,0,0,0,0,4,2010,160901
20,72.0,8640,8,5,2009,2009,72.0,936,0,364,1314,0,0,1314,1,0,2,0,3,1,0,552,135,112,0,0,0,0,0,9,2009,211411
50,52.0,6240,4,5,1947,1950,0.0,0,0,0,672,240,0,912,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,7,2006,81445
160,21.0,1680,6,5,1971,1971,236.0,0,0,672,672,546,0,1218,0,0,1,1,3,1,0,0,201,0,0,0,0,0,0,4,2006,135166
20,66.0,7800,5,5,1964,1964,0.0,312,600,0,912,0,0,912,0,0,1,0,2,1,0,288,0,0,0,0,0,0,0,11,2006,102176
20,55.0,8250,5,5,1968,1968,0.0,250,492,210,1211,0,0,1211,0,0,1,0,3,1,1,322,0,63,0,0,0,0,0,8,2008,140646
50,78.0,10496,6,6,1949,1950,320.0,196,0,844,1168,678,0,1846,0,0,2,0,3,1,1,315,0,0,0,0,0,0,0,1,2007,198085
20,89.0,10680,5,3,1951,1951,44.0,756,0,1380,2136,0,0,2136,0,0,2,0,4,1,0,528,0,30,0,0,0,0,0,10,2006,163407
60,60.0,15384,7,5,2004,2005,0.0,724,0,64,788,702,0,1490,1,0,2,1,3,1,1,388,100,75,0,0,0,0,0,2,2008,207558
80,65.0,10482,6,8,1958,1958,63.0,507,0,81,1138,0,0,1138,0,1,1,0,3,1,0,264,224,0,0,0,0,0,0,6,2007,138295
60,86.0,14598,6,5,2007,2007,74.0,0,0,894,894,1039,0,1933,0,0,2,1,4,1,1,668,100,18,0,0,0,0,0,1,2008,201592
20,72.0,8872,5,8,1965,2008,300.0,595,0,317,912,0,0,912,1,0,1,0,2,1,0,576,0,240,0,0,0,0,0,12,2008,110318
120,65.0,8769,9,5,2008,2008,766.0,1540,0,162,1702,0,0,1702,1,0,1,1,1,1,1,1052,0,72,0,0,224,0,0,10,2008,248131
80,70.0,7910,5,5,1960,1960,0.0,666,0,409,1507,0,0,1507,0,0,2,0,4,1,0,404,0,0,0,0,0,0,0,8,2008,156295
90,69.0,18890,5,5,1977,1977,1.0,498,211,652,1361,1259,0,2620,0,0,2,2,4,2,1,600,155,24,145,0,0,0,8300,8,2007,255940
90,70.0,7728,5,6,1962,1962,120.0,803,0,303,1190,0,0,1190,1,0,1,0,3,1,0,540,0,18,0,0,0,0,0,5,2006,165035
90,70.0,9842,4,5,1962,1962,0.0,0,0,0,1224,0,0,1224,0,0,2,0,2,2,0,462,0,0,0,0,0,0,0,3,2007,118974
20,69.0,12160,5,5,1959,1959,180.0,1000,0,188,1188,0,0,1188,1,0,1,0,3,1,0,531,0,0,0,0,0,0,0,5,2010,127444
70,55.0,8525,5,6,1911,1950,0.0,0,0,940,1024,940,0,1964,0,0,1,1,4,1,0,0,0,192,0,0,0,0,0,11,2008,106824
70,96.0,13132,5,5,1914,1950,0.0,0,0,747,892,892,0,1784,0,0,1,1,4,1,0,180,203,40,0,0,0,0,0,7,2006,120810
160,36.0,2628,7,5,2003,2003,106.0,0,0,764,764,862,0,1626,0,0,2,1,2,1,0,474,0,27,0,0,0,0,0,6,2010,170234
60,41.0,12393,7,5,2004,2005,0.0,0,0,847,847,1101,0,1948,0,0,2,1,4,1,1,434,100,48,0,0,0,0,0,9,2006,191788
20,63.0,13072,6,5,2005,2005,0.0,0,0,1141,1141,0,0,1141,0,0,1,1,3,1,0,484,0,0,0,0,0,0,0,3,2006,153088
20,64.0,9037,8,5,2006,2006,32.0,428,0,1048,1484,0,0,1484,0,0,2,0,2,1,1,472,120,33,0,0,0,0,0,12,2007,249742
60,65.0,8158,7,5,2003,2003,252.0,550,0,334,884,884,0,1768,1,0,2,1,3,1,0,543,0,63,0,0,0,0,0,7,2008,189595
20,83.0,9849,7,6,2007,2007,0.0,0,0,1689,1689,0,0,1689,0,0,2,0,3,1,0,954,0,56,0,0,0,0,0,6,2007,234685
85,85.0,10625,7,6,1974,1974,81.0,885,168,0,1173,0,0,1173,1,0,2,0,3,1,2,528,0,120,0,0,0,0,0,1,2010,207384
20,107.0,13891,10,5,2006,2006,0.0,1386,0,690,2076,0,0,2076,1,0,2,1,2,1,1,850,216,229,0,0,0,0,0,9,2006,451909
70,69.0,11435,8,7,1929,1950,0.0,0,0,792,792,725,0,1517,0,0,1,0,3,1,2,400,0,0,0,0,0,0,0,6,2006,148045
80,78.0,12090,6,7,1984,2003,74.0,0,0,585,1140,728,0,1868,0,0,3,1,3,1,1,477,268,112,0,0,147,0,0,1,2007,202194
